TITLE,URL,DESCRIPTION,AUTHOR,SOURCE,DATETIME,ARTICLE TYPE,SITE,TEXT RE: NOTRE DAMENotre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,The Washington Times http://www.washingtontimes.com," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,"[u'Notre Dame says plan to stop burning coal pays for itself - Washington Times', u'Notre Dame says plan to stop burning coal pays for itself', u'SOUTH BEND, Ind. (AP) - Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.', u'The Sierra Club said Notre Dame was the 35th U.S. university since 2012 to adopt such a plan, leaving 27 that still have coal-burning plants. The environmental organization called on the utility that provides 50 percent of the school\u2019s power, to sever its reliance on fossil fuels.', u'\u201cWe have 4,000 colleges and universities across the country that still rely on these dangerous fossil fuels to power their campuses,\u201d said Jodi Perras, the Indiana representative of the Sierra Club\u2019s Beyond Coal Campaign. \u201cWe would hope that Notre Dame would call on Indiana Michigan Power to reduce its use of coal.\u201d', u'Notre Dame said it generates about 50 percent of its electrical energy needs with the other half coming from Indiana Michigan Power. Indiana Michigan Power spokesman Tracy Warner said the utility has been working to reduce its use of coal and that more than 50 percent of its generation capacity is from carbon-free emission sources.', u'\n/* <![CDATA[ */\n\n    var disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\nvar protocol = location.protocol;\nvar host = location.host;\nvar domain_url = protocol +""//""+host\n', u'\n\n\tvar disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\t/* * * DON\'T EDIT BELOW THIS LINE * * */\n\t(function () {\n\t\tvar s = document.createElement(\'script\'); s.async = true;\n\t\ts.type = \'text/javascript\';\n\t\ts.src = \'http://\' + disqus_shortname + \'.disqus.com/count.js\';\n\t\t(document.getElementsByTagName(\'HEAD\')[0] || document.getElementsByTagName(\'BODY\')[0]).appendChild(s);\n\t}());\n']"Notre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,TOM COYNE," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,Notre Dame says plan to stop burning coal pays for itself - Washington TimesNotre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,TOM COYNE," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,Notre Dame says plan to stop burning coal pays for itself - Washington Times"[u'Colombian President, Rebels Reach Breakthrough In Talks']",[u'http://www.huffingtonpost.com/entry/colombian-president-rebels-reach-breakthrough-in-talks_56033377e4b0fde8b0d1379e'],[u'Finally.'],NULL,NULL,[],[u'article'],[u'The Huffington Post'],"[u""The marathon session wrapped up at 5:30 a.m. just three hours before the FARC's advisers were on a commercial flight to Havana to get the commanders' blessing, according to Douglass Cassel, a University of Notre Dame law professor who was one of the government's three representatives at the talks.""]"[u'Notre Dame says plan to stop burning coal pays for itself'],[u'http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/'],[u'Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.'],[u'TOM COYNE'],"[u' - \n\t\n\t\tAssociated Press - \n\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\t\t\t\tMonday, September 21, 2015\n\t\t\t\t\t\t\t\t\t\t\n\t\t                    \t\t\t']",NULL,[u'article'],[u'The Washingtion Times'],"[u'Notre Dame says plan to stop burning coal pays for itself - Washington Times', u'Notre Dame says plan to stop burning coal pays for itself', u'SOUTH BEND, Ind. (AP) - Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.', u'The Sierra Club said Notre Dame was the 35th U.S. university since 2012 to adopt such a plan, leaving 27 that still have coal-burning plants. The environmental organization called on the utility that provides 50 percent of the school\u2019s power, to sever its reliance on fossil fuels.', u'\u201cWe have 4,000 colleges and universities across the country that still rely on these dangerous fossil fuels to power their campuses,\u201d said Jodi Perras, the Indiana representative of the Sierra Club\u2019s Beyond Coal Campaign. \u201cWe would hope that Notre Dame would call on Indiana Michigan Power to reduce its use of coal.\u201d', u'Notre Dame said it generates about 50 percent of its electrical energy needs with the other half coming from Indiana Michigan Power. Indiana Michigan Power spokesman Tracy Warner said the utility has been working to reduce its use of coal and that more than 50 percent of its generation capacity is from carbon-free emission sources.', u'\n/* <![CDATA[ */\n\n    var disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\nvar protocol = location.protocol;\nvar host = location.host;\nvar domain_url = protocol +""//""+host\n', u'\n\n\tvar disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\t/* * * DON\'T EDIT BELOW THIS LINE * * */\n\t(function () {\n\t\tvar s = document.createElement(\'script\'); s.async = true;\n\t\ts.type = \'text/javascript\';\n\t\ts.src = \'http://\' + disqus_shortname + \'.disqus.com/count.js\';\n\t\t(document.getElementsByTagName(\'HEAD\')[0] || document.getElementsByTagName(\'BODY\')[0]).appendChild(s);\n\t}());\n']"Notre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,TOM COYNE," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,"[u'Notre Dame says plan to stop burning coal pays for itself - Washington Times', u'Notre Dame says plan to stop burning coal pays for itself', u'SOUTH BEND, Ind. (AP) - Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.', u'The Sierra Club said Notre Dame was the 35th U.S. university since 2012 to adopt such a plan, leaving 27 that still have coal-burning plants. The environmental organization called on the utility that provides 50 percent of the school\u2019s power, to sever its reliance on fossil fuels.', u'\u201cWe have 4,000 colleges and universities across the country that still rely on these dangerous fossil fuels to power their campuses,\u201d said Jodi Perras, the Indiana representative of the Sierra Club\u2019s Beyond Coal Campaign. \u201cWe would hope that Notre Dame would call on Indiana Michigan Power to reduce its use of coal.\u201d', u'Notre Dame said it generates about 50 percent of its electrical energy needs with the other half coming from Indiana Michigan Power. Indiana Michigan Power spokesman Tracy Warner said the utility has been working to reduce its use of coal and that more than 50 percent of its generation capacity is from carbon-free emission sources.', u'\n/* <![CDATA[ */\n\n    var disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\nvar protocol = location.protocol;\nvar host = location.host;\nvar domain_url = protocol +""//""+host\n', u'\n\n\tvar disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\t/* * * DON\'T EDIT BELOW THIS LINE * * */\n\t(function () {\n\t\tvar s = document.createElement(\'script\'); s.async = true;\n\t\ts.type = \'text/javascript\';\n\t\ts.src = \'http://\' + disqus_shortname + \'.disqus.com/count.js\';\n\t\t(document.getElementsByTagName(\'HEAD\')[0] || document.getElementsByTagName(\'BODY\')[0]).appendChild(s);\n\t}());\n']""Colombian President, Rebels Reach Breakthrough In Talks",http://www.huffingtonpost.com/entry/colombian-president-rebels-reach-breakthrough-in-talks_56033377e4b0fde8b0d1379e,Finally.,N,N,2015-09-23T23:24:02.000Z,article,The Huffington Post,"[u""The marathon session wrapped up at 5:30 a.m. just three hours before the FARC's advisers were on a commercial flight to Havana to get the commanders' blessing, according to Douglass Cassel, a University of Notre Dame law professor who was one of the government's three representatives at the talks.""]""Colombian President, Rebels Reach Breakthrough In Talks",http://www.huffingtonpost.com/entry/colombian-president-rebels-reach-breakthrough-in-talks_56033377e4b0fde8b0d1379e,Finally.,Anne-Marie Garcia and Joshua Goodman,N,2015-09-23T23:24:02.000Z,article,The Huffington Post,"[u""The marathon session wrapped up at 5:30 a.m. just three hours before the FARC's advisers were on a commercial flight to Havana to get the commanders' blessing, according to Douglass Cassel, a University of Notre Dame law professor who was one of the government's three representatives at the talks.""]"Notre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,TOM COYNE," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,"[u'Notre Dame says plan to stop burning coal pays for itself - Washington Times', u'Notre Dame says plan to stop burning coal pays for itself', u'SOUTH BEND, Ind. (AP) - Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.', u'The Sierra Club said Notre Dame was the 35th U.S. university since 2012 to adopt such a plan, leaving 27 that still have coal-burning plants. The environmental organization called on the utility that provides 50 percent of the school\u2019s power, to sever its reliance on fossil fuels.', u'\u201cWe have 4,000 colleges and universities across the country that still rely on these dangerous fossil fuels to power their campuses,\u201d said Jodi Perras, the Indiana representative of the Sierra Club\u2019s Beyond Coal Campaign. \u201cWe would hope that Notre Dame would call on Indiana Michigan Power to reduce its use of coal.\u201d', u'Notre Dame said it generates about 50 percent of its electrical energy needs with the other half coming from Indiana Michigan Power. Indiana Michigan Power spokesman Tracy Warner said the utility has been working to reduce its use of coal and that more than 50 percent of its generation capacity is from carbon-free emission sources.', u'\n/* <![CDATA[ */\n\n    var disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\nvar protocol = location.protocol;\nvar host = location.host;\nvar domain_url = protocol +""//""+host\n', u'\n\n\tvar disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\t/* * * DON\'T EDIT BELOW THIS LINE * * */\n\t(function () {\n\t\tvar s = document.createElement(\'script\'); s.async = true;\n\t\ts.type = \'text/javascript\';\n\t\ts.src = \'http://\' + disqus_shortname + \'.disqus.com/count.js\';\n\t\t(document.getElementsByTagName(\'HEAD\')[0] || document.getElementsByTagName(\'BODY\')[0]).appendChild(s);\n\t}());\n']"Notre Dame says plan to stop burning coal pays for itself,http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/,Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.,TOM COYNE," - 
	
		Associated Press - 
										
											
											Monday, September 21, 2015
										
		                    			",N,article,The Washingtion Times,"[u'Notre Dame says plan to stop burning coal pays for itself - Washington Times', u'Notre Dame says plan to stop burning coal pays for itself', u'SOUTH BEND, Ind. (AP) - Notre Dame officials said Monday that a plan to phase out coal-burning power plants over the next five years will ultimately pay for itself through lower energy costs.', u'The Sierra Club said Notre Dame was the 35th U.S. university since 2012 to adopt such a plan, leaving 27 that still have coal-burning plants. The environmental organization called on the utility that provides 50 percent of the school\u2019s power, to sever its reliance on fossil fuels.', u'\u201cWe have 4,000 colleges and universities across the country that still rely on these dangerous fossil fuels to power their campuses,\u201d said Jodi Perras, the Indiana representative of the Sierra Club\u2019s Beyond Coal Campaign. \u201cWe would hope that Notre Dame would call on Indiana Michigan Power to reduce its use of coal.\u201d', u'Notre Dame said it generates about 50 percent of its electrical energy needs with the other half coming from Indiana Michigan Power. Indiana Michigan Power spokesman Tracy Warner said the utility has been working to reduce its use of coal and that more than 50 percent of its generation capacity is from carbon-free emission sources.', u'\n/* <![CDATA[ */\n\n    var disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\nvar protocol = location.protocol;\nvar host = location.host;\nvar domain_url = protocol +""//""+host\n', u'\n\n\tvar disqus_shortname = \'washtimes\';\n\tvar disqus_identifier = ""story_1237214"";\n\tvar disqus_url = ""http://www.washingtontimes.com/news/2015/sep/21/sierra-club-notre-dames-plan-to-cut-coal-use-good-/"";\n\tvar disqus_title = ""Notre Dame says plan to stop burning coal pays for itself"";\n\n\t/* * * DON\'T EDIT BELOW THIS LINE * * */\n\t(function () {\n\t\tvar s = document.createElement(\'script\'); s.async = true;\n\t\ts.type = \'text/javascript\';\n\t\ts.src = \'http://\' + disqus_shortname + \'.disqus.com/count.js\';\n\t\t(document.getElementsByTagName(\'HEAD\')[0] || document.getElementsByTagName(\'BODY\')[0]).appendChild(s);\n\t}());\n']"
"Colombian President, Rebels Reach Breakthrough In Talks",http://www.huffingtonpost.com/entry/colombian-president-rebels-reach-breakthrough-in-talks_56033377e4b0fde8b0d1379e,Finally.,Anne-Marie Garcia and Joshua Goodman,Associated Press,2015-09-23T23:24:02.000Z,article,The Huffington Post,"[u""The marathon session wrapped up at 5:30 a.m. just three hours before the FARC's advisers were on a commercial flight to Havana to get the commanders' blessing, according to Douglass Cassel, a University of Notre Dame law professor who was one of the government's three representatives at the talks.""]"
